date,Neil deGrasse Tyson,Cristiano Ronaldo,isPartial,Earl K. Sneed,Donald Trump,George H.W. Bush,Justin Caldbeck,Borris Miles,Dan Johnson,Ed Murray,Bobby Scott,Hadrian Belove,Shadie Elnashai,T. Florian Jaeger,Corey Lewandowski,Cristina Garcia,Tony Cárdenas,Corey Coleman,David Marchant,Tom Frieden,David Keyes,Eric Bauman,Travis Kalanick,Dave McClure,Roman Polanski,Chris Sacca,Harold Ford Jr.,Bob Weinstein,Chris Savino,Cliff Hite,Lars von Trier,Andy Rubin,Bill O'Reilly,Scott Courtney,Tyler Grasham,Sean Hannity,James Toback,Terry Richardson,Caleb Jennings,Ethan Kath,Leon Wieseltier,Steve Jurvetson,Erick Guerrero,Eric Bolling,Knight Landesman,Ken Baker,Charles Payne,Rick Najera,Kirt Webster,Harry Knowles,Hamilton Fish,David Corn,Kaj Larsen,Ira Silverstein,John Hockenberry,Paul Whalen,Todd F. Heatherton,William M. Kelley,Adrian Carrasquillo,Dustin Hoffman,Jeff Hoover,Robert Moore,Ryan Seacrest,David Guillod,Kendall Fells,Alex Jones,Adam Venit,Howie Rubin,Jack Latvala,Michael Hafford,Tom Brokaw,Christian Rodriguez,Don Shooter,Dwayne Duron Marshall,Benjamin Genocchio,Dan Schoen,Jeffrey Tambor,Kimberly Guilfoyle,André Balazs,Jesse Lacey,Louis C.K.,Matthew Weiner,Roy Moore,"Robert ""R."" Kelly",Tony Cornish,Tony Mendoza,Nelly,Ben Affleck,Calvin Smyre,Eddie Berganza,Gary Goddard,Oliver Stone,Jann Wenner,Jim DeCesare,Larry Nassar,Michael Meredith,David Blaine,Nick Carter,Mark Schwahn,Peter Aalbæk Jensen,Tom Sizemore,Vince Ingenito,Andy Henry,Robert Knepper,Jeff Kruse,Steven Seagal,George Takei,Richard Dreyfuss,Wes Goodman,Ron Jeremy,David Sweeney,Matt Zimmerman,Randy Baumgardner,Stephen Bittel,Sylvester Stallone,Melanie Martinez,Murray Miller,Jon Heely,Stan Lee,Aziz Ansari,Bruce Weber,Raul Bocanegra,John Lasseter,Jean-Claude Arnault,Matt Lauer,Garrison Keillor,Michael Douglas,David Copperfield,Geoffrey Rush,Israel Horovitz,Justin Huff,Scott Baio,Daniel Handler,Josh Zepnick,Allison Mack,Dean Westlake,James Levine,Bryan Singer,Matt Dababneh,Peter Martins,Boyd Tinsley,Sam Isaly,Luc Besson,Carlos Uresti,Dylan Howard,Jonathan Schwartz,Leonard Lopate,Lorin Stein,Matt Manweller,Chris Hardwick,Joe Alexander,Trent Franks,Alex Kozinski,Michael Weatherly,Frankie Shaw,Morgan Freeman,Jonathan Kaiman,Jay Asher,Jim Walsh,Mario Batali,James Dashner,Patrick Witty,Tom Ashbrook,Ben Vereen,David Diaz,Ken Friedman,Tavis Smiley,Brad Kern,Rhys James,Mike Germano,Andrea Ramsey,James Rosen,Jerry Richardson,Max Ogden,Stephen Henderson,Daylin Leach,Morgan Spurlock,Chuck Close,Don Hazen,Dustin Marshall,Marcelo Gomes,Ike Taylor,Heath Evans,Andrew Creighton,Ryan Lizza,Marshall Faulk,Eric Davis,Charlie Hallowell,H. Brandt Ayers,Dan Harmon,Albert Schultz,Donovan McNabb,Steve Butts,Andy Savage,Ruben Kihuen,Kevin Braun,Shervin Pishevar,Jeremy Tooker,Russell Simmons,Cameron Mitchell,Jeffrey Klein,James Franco,William G. Jacoby,Jason Mojica,Danny Masterson,Joel Kramer,Mario Testino,Brett Ratner,Ross Levinsohn,Patrick Meehan,Gordon Edelstein,Jeremy Piven,Barry Lubin,John Kenneally,Alexander Jones,Matt Mondanile,Zach Fansler,Burns Strider,Andy Signore,Dillon Bates,Charlie Walk,Dayan Candappa,John Copley,John Conyers Jr.,Jeff Franklin,Lawrence M. Krauss,Paul Marciano,Joseph M. Souki,Vincent Cirrincione,Bradley Garner,Daniel Zwerdling,Alec Klein,Javier Palomarez,Paul Shapiro,Ed Crane,Sean Hutchison,Wayne Pacelle,Steve Wynn,Eric Greitens,Andre Passos,David Bellemere,Greg Kadel,Karl Templer,Patrick Demarchelier,Seth Sabal,Nicholas Kettle,Paul Haggis,Terdema Ussery,T.J. Miller,Eric Weinberger,Michael Feinberg,Philip Berk,David Sawyer,John Moore,Jorge Domínguez,Jorge I. Domínguez,Blake Farenthold,Duane Hall,Johnny Iuzzini,Tony Tooke,Sherman Alexie,Angel Arce,Richard Meier,Michael Ferro,Michael W. Ferro Jr.,Mike Isabella,Robert Reece,Bill Hybels,Nicholas Nixon,William D. Strampel,Keith Raniere,John Kricfalusi,Benjamin Sparks,Benton Strong,Glenn Thrush,Justin Parish,Charlie Rose,Al Franken,Clay Johnson,Junot Díaz,Nick Miccarelli,Eric Schneiderman,Roy Frumkes,Ameer Vann,Howard Kwait,George Tyndall,Paul Rosenthal,Steve Lebsock,Mohamed Muqtar,Robert Haufrecht,Brian Linder,"Roland G. Fryer, Jr.",Nate Boulton,Andrew Kreisberg,Lou Lang,Ed Westwick,Curt Anderson,Mark Mellor,Francisco J. Ayala,Curtis Hill,Demos Parneros,Antonin Kratochvil,Sam Adams,Rick Day,Bernard Uzan,William Preucil,Michael Oreskes,Mel Watt,Andy Dick,Nick Sauer,Kevin Spacey,Les Moonves,Avital Ronell,Asia Argento,Mark Halperin,Ron Carlson,Gerard Depardieu,Chase Finlay,Steven Wilder Striegel,Leslie Moonves,John Besh,Brett Kavanaugh,Amar Ramasar,Zachary Catazaro,Cody Wilson,Adam Berkowitz,Charles Schwertner,Albert J. Alvarez,Amit Singhal,Robert Scoble,Richard DeVaul,Roy Price,Lockhart Steele,Harvey Weinstein
2019-03-03,1,11,False,0,52,2,0,0,2,11,20,0,0,0,1,14,0,2,0,2,2,0,15,0,10,14,0,1,0,0,13,0,5,5,0,6,0,2,0,0,0,3,2,7,0,18,86,0,1,3,17,36,41,0,0,6,0,0,0,8,0,1,12,0,0,26,0,0,0,0,2,8,1,0,3,0,2,5,0,1,1,0,0,10,5,0,32,27,0,0,2,20,1,0,0,2,16,16,0,0,5,0,7,17,1,32,3,9,0,43,3,2,0,0,2,2,0,0,1,1,0,0,4,0,0,0,15,20,5,1,1,1,0,0,1,0,2,11,0,2,2,0,8,1,7,3,1,2,0,1,0,0,0,6,15,9,0,9,6,7,0,0,0,12,21,0,1,1,7,0,0,1,0,5,11,0,3,31,0,1,23,1,2,0,1,2,5,13,2,4,0,6,1,1,0,5,1,0,4,25,3,5,0,0,5,0,1,1,0,1,0,4,0,1,5,0,0,0,0,0,3,0,28,0,5,1,2,0,0,17,0,7,0,51,3,0,0,2,0,0,11,2,13,15,1,1,3,0,2,0,0,1,1,18,1,0,0,0,1,0,12,1,7,1,0,6,1,5,0,0,2,0,1,0,0,0,1,0,0,4,0,0,0,1,0,1,2,0,1,0,14,0,0,1,0,4,0,6,12,10,1,2,29,10,0,2,0,1,10,0,1,0,0,0,0,0,17,0,0,0,2,0,0,0,3,0,2,0,1,3,1,10,0,1
2019-03-10,1,26,False,0,47,1,0,0,2,11,25,0,0,0,0,17,0,5,0,1,1,0,21,0,9,19,0,1,21,0,11,2,5,5,0,5,0,2,0,1,0,1,3,3,0,18,24,0,0,2,15,25,18,0,0,3,0,0,0,8,0,1,7,0,0,14,0,0,0,0,2,7,1,0,0,0,3,7,0,1,1,0,0,5,7,0,33,61,0,0,1,27,1,0,0,2,16,13,0,0,5,0,5,13,0,29,3,8,0,48,3,2,1,0,2,2,0,0,1,1,0,0,2,0,0,0,13,21,5,1,0,1,0,0,2,0,2,9,0,2,3,0,10,0,6,3,0,0,12,1,1,0,0,7,21,7,0,5,4,2,0,0,1,11,25,0,1,1,7,0,0,1,0,4,7,0,2,20,0,1,17,1,1,0,1,2,6,2,0,4,0,5,0,1,1,5,1,0,3,30,2,6,0,0,4,0,1,1,0,0,0,3,1,3,3,0,0,0,2,0,3,0,13,0,9,0,2,0,0,8,2,0,0,66,2,0,1,3,1,0,11,5,7,9,0,1,3,0,1,0,1,1,1,16,0,3,0,1,1,0,8,1,7,1,0,9,2,3,0,0,4,0,0,1,0,0,1,0,0,1,2,0,0,2,0,4,0,0,0,0,0,0,1,2,1,4,0,11,0,8,0,0,27,10,1,4,0,1,10,0,1,0,0,1,0,0,32,1,0,0,1,0,0,2,3,0,2,0,100,1,0,9,0,1
2019-03-17,1,14,False,0,52,1,0,0,4,15,34,0,0,0,0,18,0,2,0,1,2,1,20,0,13,22,0,1,7,0,9,0,5,5,0,5,0,2,0,0,0,4,4,15,0,9,27,0,1,2,16,35,4,0,0,1,0,0,3,7,0,1,6,0,0,13,0,0,0,0,2,15,1,0,0,0,5,5,0,1,1,0,0,0,5,0,34,50,0,0,0,21,0,0,0,2,17,12,0,0,5,0,9,15,1,27,3,7,0,50,2,3,0,0,1,2,0,0,1,1,0,0,3,0,0,0,15,24,5,1,1,2,0,0,2,0,1,6,0,1,3,0,12,1,7,3,1,1,13,1,0,0,0,5,5,8,0,7,4,1,0,0,1,14,23,0,0,1,8,0,0,1,1,1,35,0,2,31,1,2,12,1,1,0,0,1,5,2,0,6,0,5,0,1,0,7,1,0,3,38,2,7,0,0,3,0,1,1,0,0,0,3,0,3,3,0,0,0,1,0,3,0,13,0,7,0,2,0,0,3,0,2,0,53,2,0,1,2,0,0,35,0,7,6,0,1,2,0,2,0,0,1,1,18,0,0,0,0,1,0,11,2,8,2,0,5,2,2,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,2,0,3,2,0,12,0,0,0,0,0,0,3,0,12,12,19,0,1,30,9,0,2,0,1,8,0,1,0,0,0,0,0,16,0,0,0,2,1,0,0,3,1,0,0,10,2,0,11,0,1
2019-03-24,1,13,False,0,47,2,0,0,2,8,27,10,10,0,1,27,0,1,0,3,2,1,20,0,12,15,1,1,2,0,8,0,6,3,0,6,0,3,0,0,0,3,12,6,0,12,24,0,0,3,15,44,10,0,1,3,0,0,0,6,0,1,6,1,0,19,0,0,0,0,3,8,1,0,0,0,3,6,0,1,1,0,0,0,0,0,35,25,0,0,0,24,0,0,0,2,26,12,0,0,8,0,7,13,0,25,4,7,0,49,2,5,1,0,1,2,0,0,1,1,0,0,2,0,0,0,13,21,4,1,1,1,0,0,2,0,2,13,0,2,2,0,11,0,7,3,1,2,1,2,0,0,0,5,4,8,0,6,3,1,0,0,1,8,23,0,0,1,6,0,0,1,0,2,16,0,2,25,1,2,15,1,1,0,0,2,4,0,0,5,0,6,0,2,0,8,3,0,5,37,2,5,0,0,4,0,1,0,0,1,0,3,1,1,3,0,0,0,0,0,2,0,21,0,6,0,2,0,0,2,0,2,0,69,1,0,0,2,0,0,70,2,3,17,0,0,1,0,2,0,0,1,1,17,0,0,0,1,1,0,11,1,10,1,0,6,2,2,0,0,3,0,1,1,0,1,0,0,0,1,0,0,0,2,0,4,1,0,1,0,14,0,0,0,0,3,0,17,0,12,1,0,28,7,1,2,0,1,8,0,1,0,0,2,0,0,16,0,0,0,1,1,0,1,3,0,0,0,4,1,0,6,0,0
2019-03-31,0,11,False,0,44,2,0,0,2,6,30,0,0,0,1,12,0,2,0,1,3,1,19,0,10,16,0,1,1,0,8,0,4,6,0,5,0,2,0,1,1,3,6,4,0,16,27,0,0,1,18,29,4,0,0,1,0,0,0,8,0,1,11,0,0,17,0,0,0,0,2,4,1,0,0,0,3,3,0,1,0,0,0,5,0,0,34,21,0,0,0,25,1,0,0,2,49,12,0,0,4,0,6,13,0,30,3,7,0,44,2,5,0,0,1,2,0,0,1,1,0,0,2,0,0,0,12,19,5,1,0,2,0,0,3,0,2,4,0,2,2,0,16,1,6,3,1,3,0,2,0,0,0,7,4,7,0,7,4,1,0,0,1,6,25,0,0,2,8,0,0,1,0,2,16,0,2,23,0,1,20,1,1,0,1,2,4,2,0,4,0,5,0,1,2,13,1,0,3,26,1,5,0,0,4,0,1,0,0,1,0,3,0,1,4,0,0,0,1,0,2,0,19,0,24,0,2,0,0,3,2,0,0,38,4,1,1,5,0,0,17,3,10,8,0,0,2,0,2,0,1,1,1,19,1,0,0,0,0,0,10,1,8,1,0,4,6,2,1,0,4,0,0,4,0,0,1,1,0,4,1,0,0,2,0,1,3,0,0,0,0,0,1,0,0,3,0,12,0,10,1,1,25,8,0,7,0,1,11,0,1,0,0,1,0,0,15,2,0,0,2,0,0,3,2,0,1,0,5,0,1,11,0,0
2019-04-07,1,12,False,0,40,2,0,0,3,15,37,0,0,0,1,12,0,2,1,1,1,0,37,0,10,37,0,0,1,0,10,0,4,5,0,4,0,2,1,1,0,1,5,4,0,10,40,0,0,3,14,28,1,0,1,2,0,0,0,7,0,1,15,0,0,10,0,0,0,0,2,5,1,0,0,0,4,5,0,1,1,0,0,0,0,0,33,20,0,0,0,23,1,0,0,2,23,12,0,0,3,0,6,13,0,30,3,7,0,45,3,3,0,0,1,2,0,0,1,1,0,0,2,0,0,0,12,21,26,1,1,1,0,0,62,0,2,3,0,1,2,0,15,3,5,2,1,1,0,1,0,0,0,6,2,7,0,6,3,2,0,0,0,15,18,0,0,2,10,0,0,1,0,3,12,0,2,22,0,3,13,1,2,0,0,2,5,2,0,4,1,5,0,0,0,13,5,0,3,30,2,5,0,0,3,0,1,0,0,0,0,3,1,0,3,0,0,0,0,0,4,0,17,2,11,0,2,0,0,3,0,0,0,35,2,0,0,4,1,0,15,0,3,6,0,0,1,0,3,1,1,1,1,26,1,0,0,1,1,0,11,1,13,1,0,3,2,1,0,0,73,0,0,1,0,0,1,0,0,0,0,0,0,2,0,3,3,0,0,0,7,0,0,1,0,3,0,0,0,11,0,0,26,10,0,7,0,0,11,0,1,0,0,1,0,0,19,1,0,0,1,0,0,5,3,1,0,0,5,1,0,8,1,0
2019-04-14,1,15,False,0,49,1,0,0,2,11,23,0,0,0,2,12,0,2,1,2,2,0,21,0,14,20,0,1,0,0,8,0,5,6,0,4,0,1,0,0,0,3,3,4,0,14,29,0,0,1,18,34,2,0,0,1,0,0,0,7,0,1,14,0,0,9,0,0,0,0,2,6,1,0,0,0,2,3,0,1,0,0,0,2,2,0,33,19,0,0,0,25,1,0,0,2,16,13,0,0,4,0,7,15,0,26,3,7,0,49,2,5,1,0,1,2,0,0,1,1,0,0,2,0,0,0,13,19,6,1,1,1,0,0,10,0,1,3,0,2,2,0,11,1,5,2,1,0,0,1,0,0,0,7,3,7,0,5,4,1,0,0,0,11,18,0,0,1,8,0,1,1,0,1,10,0,1,19,0,3,8,3,2,0,0,2,5,2,0,5,0,8,0,1,0,8,1,0,5,33,2,5,0,0,3,0,1,0,0,0,0,4,0,0,3,0,0,0,1,0,3,0,22,0,9,0,2,0,0,3,0,5,0,44,2,0,1,2,0,0,14,2,3,15,0,1,2,0,2,0,1,3,1,19,0,0,0,0,1,0,10,1,11,1,0,5,2,2,0,0,21,0,1,1,0,1,0,0,0,1,0,0,0,4,0,6,1,0,0,0,0,0,0,0,0,3,0,24,13,11,0,1,31,8,0,0,1,1,6,0,1,0,0,0,0,0,18,0,0,0,1,1,0,21,3,1,1,0,4,1,0,11,0,0
2019-04-21,1,10,False,0,48,2,0,0,3,20,31,0,0,0,1,13,0,2,0,2,2,6,22,0,16,17,1,0,2,0,9,1,5,6,0,5,0,3,0,1,0,4,1,3,0,4,26,0,0,3,22,25,3,0,1,4,0,0,0,6,0,1,9,1,1,11,0,0,0,0,2,8,1,0,0,0,2,7,0,1,1,0,0,2,2,0,35,19,0,0,0,22,1,0,0,2,14,12,0,0,5,0,6,15,0,28,3,8,7,43,2,3,1,0,1,2,0,0,2,1,0,0,2,0,0,1,14,19,5,1,1,1,0,0,5,0,2,3,0,2,2,0,11,3,11,3,1,0,0,1,0,0,0,7,2,7,0,8,3,1,0,0,0,10,17,0,0,1,7,0,1,1,0,4,20,0,2,29,0,2,15,36,1,0,0,2,4,2,0,5,0,40,0,1,0,7,4,0,3,50,3,5,0,0,3,0,1,0,0,0,0,3,0,0,4,0,0,0,1,0,3,0,26,0,7,0,1,0,0,6,2,7,0,34,2,1,1,2,0,0,14,6,3,10,0,0,1,0,2,0,1,2,1,23,0,0,0,1,0,0,9,2,8,2,0,7,3,2,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,3,0,15,1,0,0,0,7,0,0,0,1,3,0,12,0,9,0,1,27,8,0,2,0,0,9,0,1,0,0,1,0,0,18,1,0,0,1,1,0,3,4,0,0,0,9,1,0,10,0,0
2019-04-28,0,13,False,0,43,2,0,0,3,15,26,0,0,0,0,11,0,4,0,2,2,1,25,0,9,18,0,1,1,0,10,1,4,6,0,4,0,3,0,1,0,1,1,3,0,14,22,0,0,3,16,25,4,0,0,2,0,0,0,5,0,1,9,2,0,13,0,0,0,0,2,8,0,0,0,0,3,10,0,1,1,0,0,0,5,0,33,17,0,0,0,21,1,0,1,3,17,13,0,0,7,2,7,12,0,26,3,7,1,55,1,2,0,0,1,3,0,0,3,1,0,0,2,0,0,0,16,19,5,0,0,2,0,0,3,0,2,3,0,1,2,0,9,2,7,2,0,2,0,1,0,0,0,5,1,8,0,7,4,1,0,1,0,12,11,0,0,1,8,0,1,4,0,1,15,0,2,20,1,1,21,1,1,0,0,2,4,2,0,5,0,3,0,1,0,8,7,0,2,48,3,5,0,0,3,0,1,0,0,1,0,5,0,0,3,0,0,0,1,0,2,0,67,2,7,0,1,0,0,3,0,5,0,38,4,0,1,3,0,0,15,2,3,6,0,0,1,0,2,0,1,1,1,20,0,0,0,1,0,0,12,1,7,1,0,5,3,3,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,3,0,12,0,9,1,1,26,10,1,0,0,0,14,0,1,0,0,1,0,0,18,1,0,0,1,0,0,3,1,0,2,0,6,0,1,6,0,0
2019-05-05,1,11,False,0,45,2,0,0,3,7,30,0,0,0,1,13,0,2,0,1,2,0,100,0,12,21,0,1,1,0,9,0,4,6,0,4,0,2,0,1,0,3,7,9,0,11,21,0,0,3,18,24,5,0,0,3,0,3,0,6,0,1,9,1,0,9,0,0,0,0,2,6,0,0,0,0,3,4,0,1,1,0,0,2,2,0,35,15,0,0,0,18,1,0,1,3,14,11,0,0,4,1,7,14,0,26,2,7,0,54,2,4,0,0,1,2,0,0,2,1,0,0,2,0,0,0,14,19,6,1,0,1,0,0,7,0,2,3,0,2,2,0,9,1,5,3,1,2,0,1,1,0,0,21,2,7,0,7,4,1,0,0,1,16,20,0,1,2,7,0,0,0,0,3,6,0,2,26,1,3,15,2,17,0,1,2,3,0,0,5,0,5,0,1,0,7,10,0,3,34,1,5,0,0,3,0,1,0,0,0,0,4,0,0,4,0,0,0,1,0,3,0,21,0,6,0,2,0,0,2,0,0,0,42,2,0,0,2,0,0,12,2,10,12,0,1,3,0,2,1,0,1,1,17,0,3,0,1,0,0,12,1,8,1,0,4,2,2,0,0,19,1,0,0,1,0,1,0,0,4,0,0,0,3,0,3,2,0,0,0,0,0,1,1,0,2,0,0,12,6,0,2,44,10,0,0,0,0,11,0,1,0,0,0,0,0,16,0,0,0,1,0,0,1,3,0,0,0,6,2,0,11,0,0
2019-05-12,0,9,False,0,44,2,0,0,2,16,18,0,0,0,1,13,0,1,0,2,1,3,44,0,10,20,0,0,0,0,8,0,5,6,0,5,0,3,0,1,0,4,4,5,0,7,58,0,0,2,18,26,4,0,0,0,0,3,0,6,0,1,9,0,0,7,0,0,0,0,2,8,1,0,3,0,2,4,0,1,2,0,0,0,0,0,33,23,0,0,0,19,1,0,1,3,17,13,0,0,3,0,6,9,0,27,3,7,0,46,1,2,0,0,1,4,0,0,2,1,0,0,2,0,0,0,14,25,4,0,0,1,0,0,4,0,1,4,0,1,4,0,13,1,5,2,1,1,0,1,1,0,0,14,2,6,0,7,2,1,0,0,0,6,23,0,1,1,10,0,1,1,0,4,5,0,1,24,0,1,14,0,11,0,0,2,5,0,0,14,0,5,0,1,0,8,5,0,2,30,2,5,0,0,4,0,1,0,0,1,0,4,0,0,3,0,0,0,0,0,3,0,19,0,7,0,2,0,0,4,2,5,0,33,1,0,1,2,1,0,3,3,7,8,1,0,2,0,1,0,1,1,1,19,0,0,0,1,1,0,10,1,10,1,0,3,1,2,1,0,8,1,1,0,0,0,0,0,0,2,0,0,0,2,0,2,3,0,0,0,7,0,0,1,0,2,0,12,0,12,0,2,30,11,0,2,0,0,11,0,1,0,0,0,0,0,14,1,0,0,1,1,0,1,2,0,2,0,3,1,0,7,0,0
2019-05-19,0,10,False,0,49,1,0,0,3,9,21,0,0,0,0,14,0,3,0,2,2,0,19,0,20,14,0,1,1,0,10,1,4,6,0,5,0,3,0,1,0,2,4,4,0,11,21,0,0,2,17,18,1,0,0,2,0,0,0,6,0,1,7,2,0,10,0,0,0,0,2,10,1,0,0,0,3,3,0,1,1,0,0,0,7,0,31,16,0,0,0,21,1,0,1,2,19,21,0,0,4,0,7,12,0,26,4,6,0,45,1,5,0,0,2,4,0,0,1,1,0,0,2,0,0,0,15,22,16,2,1,2,0,0,5,0,2,3,0,1,4,0,10,1,8,2,0,2,0,1,0,0,0,17,2,7,0,6,2,6,0,0,0,11,21,0,1,1,13,0,1,1,0,3,3,0,3,18,1,1,12,1,4,0,0,2,5,2,0,8,0,28,0,1,0,4,7,0,2,52,2,5,0,0,3,0,1,0,0,1,0,3,1,0,3,0,0,0,0,0,3,0,26,0,7,0,2,0,0,5,0,5,4,24,1,0,1,2,2,0,9,0,13,7,0,0,2,0,2,0,1,1,1,16,0,0,0,1,0,0,9,1,8,1,0,9,1,2,0,0,25,0,2,0,1,0,0,0,0,2,0,0,0,1,0,8,3,0,0,0,14,0,0,0,0,3,0,0,12,10,0,0,26,8,1,0,0,1,8,0,1,0,0,1,0,0,15,1,0,0,2,0,0,1,3,0,0,0,5,1,0,10,0,1
2019-05-26,0,9,False,0,47,1,0,0,2,9,27,0,0,0,1,15,0,2,0,2,1,1,16,0,15,24,0,0,1,0,10,0,4,6,0,5,0,3,1,1,0,3,3,3,0,13,30,0,0,2,15,25,1,0,0,1,0,3,0,7,0,1,5,0,0,8,0,1,0,0,3,6,1,0,0,0,2,7,0,1,1,0,1,7,0,0,34,16,0,0,0,19,1,0,1,2,19,16,0,0,5,0,9,15,0,30,4,9,0,44,2,2,0,0,2,3,0,0,1,1,0,0,2,0,0,0,14,24,6,1,0,2,0,0,4,0,2,4,0,6,3,0,12,0,5,3,0,1,0,1,0,0,0,8,2,8,0,6,3,2,0,0,0,12,21,0,0,0,10,0,1,1,1,0,15,0,2,18,0,0,19,1,2,0,0,2,6,0,0,6,0,24,1,2,0,8,2,0,2,30,2,5,0,0,3,0,1,0,0,0,0,5,1,6,4,0,0,0,0,0,3,0,19,0,8,1,3,0,0,4,0,2,0,33,3,1,1,2,1,0,11,5,3,8,0,0,2,0,3,0,0,1,1,17,1,0,0,0,0,0,9,1,8,2,0,3,0,2,1,0,16,1,1,1,0,0,0,0,0,1,2,0,0,3,0,3,3,0,0,0,7,0,0,0,0,4,0,0,12,10,1,1,30,9,0,0,0,0,10,0,1,0,0,1,0,0,17,0,0,0,1,0,0,0,3,1,1,0,10,0,0,10,0,1
2019-06-02,0,13,False,0,67,1,0,0,3,12,23,0,0,0,0,12,0,1,0,5,1,1,13,0,11,18,0,1,2,0,7,1,3,6,0,4,0,3,0,0,0,5,1,2,0,10,23,0,0,1,12,25,1,0,0,2,0,0,0,6,0,1,6,0,0,7,0,1,0,0,8,10,1,0,0,0,2,5,0,1,1,0,0,2,2,0,33,17,0,0,0,21,0,0,1,3,34,12,0,0,6,0,18,9,0,29,3,7,0,42,2,0,0,0,1,3,0,0,1,1,0,0,2,0,0,1,18,26,4,0,1,2,0,0,3,0,1,7,0,1,3,0,9,0,5,1,1,5,0,1,1,0,0,7,2,7,0,6,3,1,0,0,0,9,23,0,1,1,16,0,0,1,1,1,14,1,1,20,0,1,19,2,2,0,0,3,5,2,0,7,0,9,0,1,0,9,1,0,3,29,1,5,0,0,5,0,1,0,0,1,0,4,0,0,3,0,0,0,1,0,2,0,17,0,6,1,2,0,0,5,0,7,0,22,0,1,0,1,1,0,15,6,3,8,0,0,2,0,2,0,2,1,1,18,1,0,1,1,0,0,6,1,5,2,0,2,2,2,0,0,7,0,1,0,0,0,0,0,0,4,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,3,0,6,12,11,4,1,28,9,0,0,0,1,10,0,1,0,0,1,0,0,21,0,0,0,1,0,0,1,3,0,0,0,4,2,0,11,0,1
2019-06-09,0,13,False,0,50,1,0,0,2,6,16,0,0,0,0,13,0,2,0,1,2,0,12,0,9,10,0,1,0,0,7,1,3,6,1,4,0,2,0,1,0,3,3,4,0,19,27,0,0,1,16,26,4,0,1,0,0,0,0,6,0,1,4,2,0,9,0,1,0,0,1,11,0,0,0,0,2,4,0,1,1,0,0,5,7,0,37,21,0,0,0,23,0,0,1,1,31,12,0,0,4,1,5,13,1,25,4,7,0,48,2,2,1,0,1,3,0,0,1,1,0,0,3,0,0,0,14,31,6,1,2,3,0,0,6,0,1,9,0,2,7,0,12,1,5,5,1,0,0,1,0,0,0,8,2,7,0,6,2,1,0,0,0,11,35,0,0,4,12,0,1,1,1,4,10,1,2,16,1,1,19,1,2,0,0,2,5,0,0,7,0,6,0,2,0,10,0,0,3,34,2,5,0,0,3,0,1,0,0,2,0,7,0,0,2,0,0,0,1,0,2,0,11,0,11,1,3,0,0,3,0,2,4,44,2,0,0,1,0,0,9,3,0,10,0,1,2,0,2,0,1,2,1,19,0,0,0,0,1,0,4,1,7,2,0,6,2,3,0,0,10,0,1,1,0,0,0,0,0,1,0,0,0,2,0,10,4,0,0,0,0,0,0,1,0,2,0,0,0,9,2,1,30,9,0,0,0,1,9,0,1,0,0,1,0,0,17,0,0,0,1,0,0,0,2,0,1,0,4,1,0,8,0,0
2019-06-16,0,9,False,0,50,1,0,0,3,17,29,0,0,0,4,10,0,1,0,2,3,0,14,0,9,13,0,1,1,0,7,0,7,7,0,5,0,2,0,0,0,4,7,3,0,12,37,0,0,1,15,19,2,0,0,3,0,0,0,7,0,1,5,2,0,17,0,0,0,0,2,12,2,0,0,0,2,6,0,1,1,0,1,2,2,0,35,15,0,0,0,19,1,0,0,3,38,13,0,0,7,0,7,9,0,27,6,17,0,48,2,3,0,0,1,4,0,0,1,1,0,0,3,0,0,1,13,35,5,1,0,2,0,0,13,0,1,4,0,2,5,0,17,0,6,3,0,1,0,2,0,0,0,7,1,7,0,4,3,1,0,0,0,16,28,0,1,2,8,0,0,0,0,5,18,0,2,20,0,1,11,1,2,0,0,1,5,0,0,5,0,4,0,2,0,14,4,0,3,33,3,5,0,0,4,0,1,0,2,1,0,5,0,4,3,0,0,0,1,0,3,0,19,0,5,0,2,0,0,5,5,2,2,39,2,0,0,2,1,0,17,0,3,9,0,0,3,0,2,0,2,1,1,16,0,0,0,1,0,0,7,1,6,1,0,4,4,2,0,0,49,0,1,0,0,0,1,0,0,2,1,0,0,1,0,4,2,0,0,0,14,0,0,0,1,3,0,12,0,33,1,0,27,8,1,4,0,0,14,0,1,0,0,1,0,0,15,0,0,0,1,0,0,1,3,1,0,0,5,1,0,8,0,0
